en-CA,fr-CA
SUB Mont Jack Chs,Vinaigette miel et mourtarde de Dijon
Sub MontJak,Vinaigre
SUB Onion Rec,Vinaigrette
SUB Onion Red,Vinaigrettes
SUB Onion Slv,votre ajout exclusif McValeur
Sub Parm,Votre don aide les familles d’enfant malade.
SUB Parmesan Chs,Water
Sub Qtr Bun,Wrap épicé œuf et patate h.b.
SUB Qtr Bun,Wrap fiesta ***
Sub Qtr Meat,"Wrap saucisse, bacon et œuf"
SUB Qtr Meat,Wrap-déjeuner avec poulet
Sub Ranch,"Wrap-déjeuner avec saucisse, bacon et œuf"
SUB Ranch Sauce,Wrap-déjeuner épicé avec œuf et patates hachées brunes
Sub Recon On,Wrap-éclair au poulet croust avec sauce Buffalo épicée
Sub Red On,Wrap-éclair au poulet croustillant avec sauce Buffalo épicée
Sub Regular Bun,Wrap-éclair au poulet croustillant avec sauce Ranch
Sub Rnd Egg,Wrap-éclair au poulet grillé avec sauce Buffalo épicée
SUB Round Egg,Wrap-éclair au poulet grillé avec sauce Ranch
Sub Scramble,Wrap-éclair avec poulet croustillant
Sub Shrd Let,Wrap-éclair avec poulet grillé
SUB Shred Let,Wrap-éclair Buffalo croustil
Sub Slvr Onions,Wrap-éclair Buffalo grillé
Sub Sunny Egg,Wrap-éclair croustil
Sub Tartar,Wrap-éclair grillé
SUB Tartar Sauce,Wrap-éclair laitue et tomate
Sub Thai Sauce,Wrap-éclair mayo avec poulet croustillant
SUB Thai Sauce,Wrap-éclair mayo avec poulet grillé
Sub Van syp,Wrap-éclair mayo croustil
SUB Vanilla Syrup,Wrap-éclair mayo grillé
Substitute Almond Beverage,Wrap-éclair poul ***
Substitute Bacon,Wrap-éclair poulet croustillant ranch
Substitute Cilantro Lime Sauce,Wrap-éclair Ranch avec poulet grillé
Substitute Habanero Sauce,Wrap-éclair Ranch croustil
Substitute Lettuce Wrap,Wrap-éclair Ranch grillé
Substitute Mayo-Style Sauce,Wraps
Substitute Milk,Wraps-déjeuner et burritos
Substitute Oat Beverage,Yogourt
Substitute Sausage,Yougurt
Substitute Sweet Chili Sauce,
Sugar,
Sugar Free Syrup,
Sugar Packet,
Sundae,
Sundaes & Cones,
Sunflower Seeds Pkt,
Sunflwr Seed Pkt,
Support CapitalCare Norwood,
Sweater Holiday Mug,
Sweet 'N Sour Sauce,
Sweet Chili Junior Chicken,
Sweet Chili Junior Chicken Extra Value Meal,
Sweet Chili McWrap,
Sweet Chili McWrap Extra Value Meal,
Sweet Chili McWrap with Crispy Chicken,
Sweet Chili McWrap with Crispy Chicken Extra Value Meal,
Sweet Chili McWrap with Grilled Chicken,
Sweet Chili McWrap with Grilled Chicken Extra Value Meal,
Sweet Chili Sauce,
Sweetened Cold Brew with Cream,
Sweetened Cold Brew with Oat Beverage,
Swiss Cheese,
Swiss Cheese Sauce,
Syrup Flavour,
Tabouleh Salad,
Tartar Sauce,
Tartar Sauce Dip,
Tea,
Tea Bag Out,
Teriyaki Salad ***,
Thai Sauce,
The Huntr/x Meal,
The Saja Boys Breakfast Meal,
Three Cheese Caesar,
Toasted Bagels & More,
Toasted S’mores Cookie,
Tom & Mozza Chkn ***,
Tom & Mozza Chkn EVM ***,
Tomato,
Tomato & Herb Sauce,
Toronto Mug,
Tortilla,
Tortilla Strips,
Toy Boy Meal,
Toy Meal,
TR McValeur Wrap-éclair poulet croust sauce Buffalo,
Trad Softserve,
Tricolour Mug,
Triple Thick Milkshake,
Triple Triple,
Trpl Trpl,
Turkey,
Turkey & Cheddar BLT Croissant,
Turkey & Cheddar BLT Croissant Sandwich,
Upsize Charge,
Utensils,
Utensils / No utensils,
Valentine GC,
Valentine Gift Cert,
Value Bundle Meal,
Value Bundle Meal (Serves 4),
VanChai Frappé w/ Whipped Cream & Choc Drizzle,
Vanilla Chai Frappé,
Vanilla Cone,
Vanilla Ice Milk,
Vanilla Iced Coffee,
Vanilla Triple Thick Milkshake,
Variable Gift Card,
Vegetables,
Veggie Patty,
Vinegar Packet,
Violet Holiday Tumblr,
Water,
Watermelon Lime Fruit Splash,
Watermelon Lime Syrup,
Weekday Paper,
Weekday Paper 2,
Weekday Paper 3,
Weekday Post,
Weekend Paper,
Weekend Paper 2,
Weekend Paper 3,
Weekend Post,
Wgrn Bagl w/ Spreads,
Wgrn Bagl w/ Spreads ***,
Whipped Cream,
Whipped Cream and Chocolate Dr,
Whipped Cream and Chocolate Drizzle,
White Cheddar Cheese,
White Chocolate McPops,
White Toast,
White Toast Special,
Who-Hash Bites,
Whole Grain Bagel Happy Meal,
World Famous Fries,
XL Bergamia Grey Tea,
XL Chai Glow Tea,
XL Coffee,
XL Coffee Refill,
XL Decaf Coffee,
XL Decaf Coffee Refill,
XL Earl Grey Tea,
XL Green Tea,
XL Lemongrass Green Tea,
XL Orange Pekoe Tea,
XL Peppermint Tea,
XL Premium Roast Coffee,
XL Premium Roast Decaf Coffee,
XL Roaring Black Tea,
XL Senior Orange Pekoe Tea,
XL Senior Peppermint Tea,
Yogurt,
Your donation helps families with sick children,
Zesty Lime McWrap,
Zesty Lime McWrap Extra Value Meal,
